0.059	562.805	494.673	0
0.0591	562.919	494.665	0
0.0592	563.032	494.657	0
0.0593	563.145	494.649	0
0.0594	563.258	494.641	0
0.0595	563.371	494.633	0
0.0596	563.485	494.625	0
0.0597	563.598	494.617	0
0.0598	563.711	494.609	0
0.0599	563.825	494.601	0
0.06	563.938	494.593	0
0.0601	564.052	494.585	0
0.0602	564.165	494.577	0
0.0603	564.278	494.569	0
0.0604	564.392	494.561	0
0.0605	564.505	494.553	0
0.0606	564.619	494.545	0
0.0607	564.732	494.537	0
0.0608	564.846	494.529	0
0.0609	564.96	494.521	0
0.061	565.073	494.513	0
0.0611	565.187	494.505	0
0.0612	565.301	494.497	0
0.0613	565.414	494.489	0
0.0614	565.528	494.481	0
0.0615	565.642	494.473	0
0.0616	565.756	494.465	0
0.0617	565.869	494.457	0
0.0618	565.983	494.45	0
0.0619	566.097	494.442	0
0.062	566.211	494.434	0
0.0621	566.325	494.426	0
0.0622	566.439	494.418	0
0.0623	566.553	494.41	0
0.0624	566.667	494.402	0
0.0625	566.78	494.394	0
0.0626	566.894	494.386	0
0.0627	567.009	494.378	0
0.0628	567.123	494.37	0
0.0629	567.237	494.362	0
0.063	567.351	494.355	0
0.0631	567.465	494.347	0
0.0632	567.579	494.339	0
0.0633	567.693	494.331	0
0.0634	567.807	494.323	0
0.0635	567.922	494.315	0
0.0636	568.036	494.307	0
0.0637	568.15	494.299	0
0.0638	568.264	494.292	0
0.0639	568.379	494.284	0
0.064	568.493	494.276	0
0.0641	568.607	494.268	0
0.0642	568.722	494.26	0
0.0643	568.836	494.252	0
0.0644	568.951	494.244	0
0.0645	569.065	494.237	0
0.0646	569.18	494.229	0
0.0647	569.294	494.221	0
0.0648	569.409	494.213	0
0.0649	569.523	494.205	0
0.065	569.638	494.197	0
0.0651	569.752	494.19	0
0.0652	569.867	494.182	0
0.0653	569.982	494.174	0
0.0654	570.096	494.166	0
0.0655	570.211	494.158	0
0.0656	570.326	494.151	0
0.0657	570.44	494.143	0
0.0658	570.555	494.135	0
0.0659	570.67	494.127	0
0.066	570.785	494.119	0
0.0661	570.9	494.112	0
0.0662	571.015	494.104	0
0.0663	571.129	494.096	0
0.0664	571.244	494.088	0
0.0665	571.359	494.081	0
0.0666	571.474	494.073	0
0.0667	571.589	494.065	0
0.0668	571.704	494.057	0
0.0669	571.819	494.05	0
0.067	571.934	494.042	0
0.0671	572.049	494.034	0
0.0672	572.164	494.026	0
0.0673	572.28	494.019	0
0.0674	572.395	494.011	0
0.0675	572.51	494.003	0
0.0676	572.625	493.995	0
0.0677	572.74	493.988	0
0.0678	572.856	493.98	0
0.0679	572.971	493.972	0
0.068	573.086	493.965	0
0.0681	573.202	493.957	0
0.0682	573.317	493.949	0
0.0683	573.432	493.941	0
0.0684	573.548	493.934	0
0.0685	573.663	493.926	0
0.0686	573.778	493.918	0
0.0687	573.894	493.911	0
0.0688	574.009	493.903	0
0.0689	574.125	493.895	0
0.069	574.24	493.888	0
0.0691	574.356	493.88	0
0.0692	574.472	493.872	0
0.0693	574.587	493.865	0
0.0694	574.703	493.857	0
0.0695	574.819	493.849	0
0.0696	574.934	493.842	0
0.0697	575.05	493.834	0
0.0698	575.166	493.826	0
0.0699	575.281	493.819	0
0.07	575.397	493.811	0
0.0701	575.513	493.803	0
0.0702	575.629	493.796	0
0.0703	575.745	493.788	0
0.0704	575.861	493.78	0
0.0705	575.976	493.773	0
0.0706	576.092	493.765	0
0.0707	576.208	493.758	0
0.0708	576.324	493.75	0
0.0709	576.44	493.742	0
0.071	576.556	493.735	0
0.0711	576.672	493.727	0
0.0712	576.788	493.72	0
0.0713	576.905	493.712	0
0.0714	577.021	493.704	0
0.0715	577.137	493.697	0
0.0716	577.253	493.689	0
0.0717	577.369	493.682	0
0.0718	577.485	493.674	0
0.0719	577.602	493.666	0
0.072	577.718	493.659	0
0.0721	577.834	493.651	0
0.0722	577.95	493.644	0
0.0723	578.067	493.636	0
0.0724	578.183	493.629	0
0.0725	578.3	493.621	0
0.0726	578.416	493.613	0
0.0727	578.532	493.606	0
0.0728	578.649	493.598	0
0.0729	578.765	493.591	0
0.073	578.882	493.583	0
0.0731	578.998	493.576	0
0.0732	579.115	493.568	0
0.0733	579.232	493.561	0
0.0734	579.348	493.553	0
0.0735	579.465	493.546	0
0.0736	579.581	493.538	0
0.0737	579.698	493.531	0
0.0738	579.815	493.523	0
0.0739	579.932	493.516	0
0.074	580.048	493.508	0
0.0741	580.165	493.501	0
0.0742	580.282	493.493	0
0.0743	580.399	493.486	0
0.0744	580.516	493.478	0
0.0745	580.632	493.471	0
0.0746	580.749	493.463	0
0.0747	580.866	493.456	0
0.0748	580.983	493.448	0
0.0749	581.1	493.441	0
0.075	581.217	493.433	0
0.0751	581.334	493.426	0
0.0752	581.451	493.418	0
0.0753	581.568	493.411	0
0.0754	581.685	493.403	0
0.0755	581.802	493.396	0
0.0756	581.92	493.389	0
0.0757	582.037	493.381	0
0.0758	582.154	493.374	0
0.0759	582.271	493.366	0
0.076	582.388	493.359	0
0.0761	582.506	493.351	0
0.0762	582.623	493.344	0
0.0763	582.74	493.337	0
0.0764	582.858	493.329	0
0.0765	582.975	493.322	0
0.0766	583.092	493.314	0
0.0767	583.21	493.307	0
0.0768	583.327	493.3	0
0.0769	583.445	493.292	0
0.077	583.562	493.285	0
0.0771	583.68	493.277	0
0.0772	583.797	493.27	0
0.0773	583.915	493.263	0
0.0774	584.032	493.255	0
0.0775	584.15	493.248	0
0.0776	584.268	493.24	0
0.0777	584.385	493.233	0
0.0778	584.503	493.226	0
0.0779	584.621	493.218	0
0.078	584.738	493.211	0
0.0781	584.856	493.204	0
0.0782	584.974	493.196	0
0.0783	585.092	493.189	0
